"","height","weight","diet","age"
"591",178.05857002568,91.4170741434405,"veg",93
"592",189.603528545982,118.80743252699,"veg",37
"593",172.152654480188,84.952661839849,"veg",21
"594",171.078579031491,99.5408424292304,"veg",51
"595",169.451366866456,86.3736741806153,"veg",20
"596",207.300020278693,123.691564511216,"veg",17
"597",181.148948579767,118.268115251044,"veg",41
"598",168.604249010616,82.7759238595979,"veg",21
"599",168.924250032788,85.4922973889748,"veg",36
"600",181.791984611814,79.8663698773969,"veg",70
"601",178.372469059937,85.9147017339425,"veg",84
"602",177.089218745187,67.8249315837106,"veg",31
"603",176.596694126649,86.1893764071154,"veg",36
"604",155.561131816907,78.5274075809978,"veg",50
"605",164.379657755404,61.464968720998,"veg",24
"606",184.869134264562,100.887379255813,"veg",45
"607",177.450176279214,101.705621375386,"veg",24
"608",179.857552678432,65.8973980863845,"veg",29
"609",201.91086008432,102.606400640155,"veg",43
"610",179.633215932855,76.5337304609016,"veg",43
"611",169.035743004788,81.0538329212564,"veg",61
"612",162.089819707064,66.972185417085,"veg",37
"613",165.122168142801,90.9051447052491,"veg",56
"614",182.703854592542,76.03828714651,"veg",11
"615",179.238471934378,84.0600380857157,"veg",50
"616",196.859839549954,82.8596493065333,"veg",62
"617",174.268459994918,110.807664227204,"veg",44
"618",170.902325332211,96.8758625977033,"veg",42
"619",192.709850249294,100.914170795537,"veg",37
"620",190.672497970307,104.306686736762,"veg",48
"621",138.26017998197,27.6493036147699,"veg",62
"622",156.551422224982,87.1673325926971,"veg",64
"623",182.051923012873,96.2160675327761,"veg",50
"624",157.399661559609,65.4638419666883,"veg",35
"625",157.250646832663,70.0033977001975,"veg",80
"626",173.23700932533,93.8203707214795,"veg",65
"627",182.128929415497,67.9190988627064,"veg",27
"628",147.004001916013,55.3061756848092,"veg",49
"629",193.765607615253,97.7887438953583,"veg",12
"630",164.404607065409,68.5802221050926,"veg",12
"631",194.768390335603,82.6111814827608,"veg",29
"632",178.672306850535,94.0703416720904,"veg",46
"633",202.319034293361,109.274031476097,"veg",34
"634",194.248750218781,77.6572401901354,"veg",70
"635",196.410095444486,89.3160885222702,"veg",87
"636",200.60083307093,99.7877535605879,"veg",63
"637",165.538522893175,79.9580441619216,"veg",70
"638",151.278330410552,54.5771340927564,"veg",62
"639",171.587090450507,91.2670917110483,"veg",67
"640",196.171476935181,107.916453400597,"veg",94
"641",155.478486775855,58.7391445067088,"veg",31
"642",184.889039474284,106.674604672504,"veg",21
"643",174.877407931115,83.4023649957288,"veg",97
"644",184.772003567856,81.2636959318541,"veg",34
"645",161.836782783845,84.0222441263265,"veg",19
"646",175.569553181121,113.578034051989,"veg",24
"647",177.868683192788,122.862070407386,"veg",60
"648",188.401500055627,119.937085820344,"veg",34
"649",163.966209491535,65.3378282288373,"veg",37
"650",185.766828758447,99.0278137455124,"veg",39
"651",172.493115443371,76.1648510974142,"veg",63
"652",164.340270332911,64.641356210298,"veg",44
"653",180.420596650344,92.2754464671606,"veg",63
"654",189.901160666843,74.5645567372966,"veg",47
"655",185.119250476628,100.365497883652,"veg",68
"656",196.298770277981,120.859768193353,"veg",61
"657",195.65375650433,100.184755874471,"veg",55
"658",179.511866492548,62.5626471436032,"veg",59
"659",179.561048641307,85.8587497241601,"veg",8
"660",217.162932839658,96.3611767418754,"veg",43
"661",177.308262733986,116.261415199541,"veg",37
"662",149.274764318623,57.8896162463816,"veg",14
"663",194.69170557712,98.3045454745908,"veg",49
"664",170.494654230894,78.4935230003074,"veg",57
"665",168.208252166385,72.0624024342692,"veg",56
"666",173.541132425297,55.2176738586391,"veg",31
"667",177.719515054546,74.4790166655877,"veg",52
"668",176.467935283755,103.254505975257,"veg",53
"669",202.367201071571,106.840161346841,"veg",82
"670",182.554572091688,83.8430827316437,"veg",23
"671",179.773984781384,79.7771013595509,"veg",59
"672",162.979003448798,87.3630624822526,"veg",38
"673",188.758633507785,102.465743417259,"veg",50
"674",156.811156386834,66.9298060744493,"veg",22
"675",172.304998336316,93.7793101873627,"veg",27
"676",191.084316334473,102.809471585076,"veg",14
"677",197.344596307727,99.7595012461337,"veg",43
"678",179.07119131728,93.9340095122686,"veg",49
"679",162.767444510621,60.6919170799549,"veg",40
"680",153.347201151703,76.5035507053876,"veg",28
"681",169.701434772003,68.4102348597551,"veg",57
"682",158.779100803567,55.5055403589672,"veg",63
"683",170.278500607439,89.2653733753073,"veg",39
"684",195.854258386975,105.252203186637,"veg",73
"685",143.599650590091,37.6011239423799,"veg",19
"686",180.966259692849,102.203114677936,"veg",59
"687",175.488919183812,79.014021905763,"veg",61
"688",174.380521704877,63.9322461940449,"veg",28
"689",182.526369690099,101.48759596331,"veg",57
"690",185.50458386752,96.1053560860251,"veg",59
"691",191.734809098781,76.5306657436442,"veg",68
"692",161.077761817356,68.5972510451355,"veg",53
"693",164.903235463142,72.0454582478493,"veg",27
"694",167.031807120806,45.1452392809215,"veg",34
"695",203.278937113052,118.677883324564,"veg",35
"696",174.337780970719,81.0959653441885,"veg",65
"697",169.544250659289,67.5647440185304,"veg",33
"698",142.911878677116,46.0399635748163,"veg",22
"699",181.554297511778,68.6362563388511,"veg",55
"700",175.242202952891,69.502223614501,"veg",62
"701",160.375011705742,55.5854409845991,"veg",87
"702",194.653172290428,138.478594731103,"veg",61
"703",187.443285283269,101.084485401652,"veg",45
"704",163.042895829953,50.082588628974,"veg",48
"705",177.815224551514,114.793388860383,"veg",27
"706",190.24144016062,104.019837513408,"veg",89
"707",178.369080768687,99.2270207998592,"veg",29
"708",171.53905225379,98.4536592103468,"veg",48
"709",173.726731041416,89.8970563897353,"veg",60
"710",173.006561750408,103.621190569995,"veg",14
"711",167.756725465803,60.9893675467924,"veg",64
"712",154.366546250434,80.6201058554912,"veg",51
"713",176.06775384931,56.3036243424657,"veg",42
"714",180.343915245138,76.804586748634,"veg",54
"715",181.389222411065,84.836405810494,"veg",36
"716",180.972336939296,97.8329656865624,"veg",0
"717",185.451444988269,92.8080867167485,"veg",58
"718",189.16200027355,115.93475398564,"veg",36
"719",179.47725891316,98.6971012646198,"veg",76
"720",185.986383539589,112.762766426813,"veg",28
"721",177.773958908128,113.80058230096,"veg",59
"722",178.348236974296,66.3330370875966,"veg",56
"723",177.243525393876,104.487019284387,"veg",44
"724",182.88225157684,92.4111318579625,"veg",22
"725",182.696938320687,83.1971747260624,"veg",49
"726",176.987121406305,58.445006773068,"veg",18
"727",189.092201545464,92.026655303299,"veg",30
"728",178.118802639041,84.7006453166197,"veg",30
"729",185.309999104159,68.2166411549474,"veg",70
"730",189.652889031288,100.995311341313,"veg",13
"731",183.878053052595,106.795437262117,"veg",28
"732",196.217190773619,95.2525181873523,"veg",18
"733",141.38065796106,34.4904193813952,"veg",53
"734",173.750054417804,60.7726017602419,"veg",55
"735",187.47750256716,102.857222888213,"veg",80
"736",158.528059826616,75.1651824639146,"veg",30
"737",196.98825219979,81.7510561143749,"veg",78
"738",159.66494872511,100.331840452255,"veg",55
"739",198.232449112493,100.439763429865,"veg",49
"740",158.629107429299,76.0743273295185,"veg",61
"741",158.3058759794,94.5150836920298,"veg",25
"742",186.686277961921,86.8423348007711,"veg",41
"743",196.586094990659,106.152574400682,"veg",32
"744",164.876341974477,86.7951282253803,"veg",88
"745",185.014523713479,86.4342489615902,"veg",29
"746",165.032788153652,54.1410985155987,"veg",47
"747",171.03109463562,105.32606206513,"veg",55
"748",164.115317050718,98.0326153425733,"veg",0
"749",184.982329957387,96.1999957468642,"veg",58
"750",152.207747888739,88.7254300445967,"veg",7
"751",182.120478745429,127.322463007138,"veg",53
"752",173.724036407702,81.945511826816,"veg",10
"753",182.804701606477,83.1800867307702,"veg",32
"754",178.802413717341,79.5135987508262,"veg",47
"755",175.153776882417,108.533491382739,"veg",31
"756",160.952105301333,72.9036498695209,"veg",21
"757",172.669898822331,92.1799395590528,"veg",83
"758",182.503815944515,96.0443116267077,"veg",49
"759",157.545881646299,61.8584214867266,"veg",85
"760",181.682767113611,86.9046621230492,"veg",32
"761",158.637308654512,79.3244718249828,"veg",35
"762",195.918645849205,110.958749679549,"veg",84
"763",168.806358012869,108.815826341734,"veg",46
"764",148.261699028799,54.645165943783,"veg",44
"765",179.268015720886,107.828882913068,"veg",69
"766",166.487000106957,96.7565063997951,"veg",32
"767",168.124671030065,73.9066052112794,"veg",18
"768",183.975428609285,69.0854148013026,"veg",52
"769",163.278579512955,57.285283155966,"veg",36
"770",175.427155835217,95.5011205244746,"veg",42
"771",144.647992367279,59.4732109221463,"veg",55
"772",171.594439215821,83.3530476740792,"veg",13
"773",174.430101772647,98.092295051376,"veg",14
"774",168.840628765948,91.4350180544789,"veg",68
"775",178.188171820175,106.869957143774,"veg",45
"776",169.916913036732,89.8004563737246,"veg",65
"777",206.230906779341,128.664694918583,"veg",42
"778",156.060935453055,73.622542869701,"veg",56
"779",198.707261297071,112.180334404285,"veg",54
"780",151.515659864087,55.5666402711815,"veg",29
"781",165.020788387816,61.5649964875867,"veg",70
"782",159.715950510088,70.0157362366632,"veg",62
"783",151.549637203351,58.1512189081211,"veg",48
"784",194.947725537006,113.166758796728,"veg",45
"785",188.115017071056,105.126417878634,"veg",91
"786",189.348630032005,113.73163574126,"veg",12
"787",175.827498056262,67.442084276532,"veg",25
"788",168.273535857973,91.8749061440514,"veg",79
"789",187.352000668104,108.003547080425,"veg",42
"790",184.462315781058,108.310774549989,"veg",10
"791",183.519851810702,94.9638675198761,"veg",37
"792",191.448281874053,78.4512991975684,"veg",58
"793",154.253370519453,66.3174976624495,"veg",68
"794",180.987136647894,89.6576403317553,"veg",55
"795",167.956448036392,84.7106403546228,"veg",33
"796",150.853154165754,82.8180207463253,"veg",14
"797",204.181716105051,109.565199359096,"veg",77
"798",155.580276102187,78.3573422857637,"veg",44
"799",180.950000053024,87.816501702316,"veg",33
"800",182.09904268722,94.6793992239671,"veg",34
"801",192.632167424012,102.602376558008,"veg",63
"802",183.558637860274,89.5524949422709,"veg",17
"803",209.25774315947,117.270409193016,"veg",38
"804",179.769432972795,94.2523708179406,"veg",70
"805",165.076059615166,77.9734515977113,"veg",56
"806",177.752238821997,86.0281655059974,"veg",54
"807",196.046869547054,89.6565164472842,"veg",49
"808",149.853807952869,40.5865464008511,"veg",31
"809",170.601438729275,85.2634154753537,"veg",43
"810",181.063997602796,82.117084854879,"veg",28
"811",176.450882525866,77.3689852272263,"veg",61
"812",184.634495528549,80.0116481293629,"veg",53
"813",144.788343432041,49.5129801093652,"veg",36
"814",184.59222190514,88.2750385806412,"veg",68
"815",150.737403765684,101.259669096311,"veg",75
"816",160.881411595953,80.6596126911751,"veg",65
"817",139.350758075203,28.7673000269581,"veg",65
"818",169.680902908785,77.0615179932834,"veg",35
"819",182.026229007755,83.6172321293329,"veg",66
"820",171.924553791365,85.0628853868006,"veg",21
"821",167.097988571386,73.2680135951765,"veg",65
"822",192.414775643448,82.3732135933639,"veg",73
"823",177.405244216616,57.967915090023,"veg",53
"824",179.401876652596,101.59527237059,"veg",43
"825",203.424934350018,89.1114939648715,"veg",34
"826",190.260220771158,101.569251598512,"veg",19
"827",172.600206218776,108.910424675717,"veg",41
"828",183.217024816612,69.6876056814294,"veg",42
"829",172.41752568141,86.0249225500963,"veg",69
"830",179.006170418994,117.102226589574,"veg",23
"831",178.947874752191,99.4307638225351,"veg",43
"832",169.607028142284,98.2832304421771,"veg",37
"833",198.910639420182,104.785118805658,"veg",38
"834",162.068777056017,76.1139636833764,"veg",58
"835",173.921225996448,86.4247474469019,"veg",46
"836",181.419630134202,117.069414841104,"veg",47
"837",152.69959323204,92.8906913345004,"veg",54
"838",175.860553633959,88.19659616183,"veg",14
"839",164.703811174378,87.767765483257,"veg",43
"840",193.994686567448,106.79868164953,"veg",47
"841",179.50011863288,85.7821627633029,"veg",39
"842",180.10723935656,83.4730929300776,"veg",61
"843",176.610881553962,64.900580871276,"veg",16
"844",169.043392801777,77.2840375712284,"veg",-11
"845",155.071808432437,54.4596932536144,"veg",21
"846",174.742044370703,96.6110999676829,"veg",54
"847",187.576910702222,100.29324745721,"veg",80
"848",164.784591846717,54.4591610434667,"veg",76
"849",181.158757697112,92.1033890820584,"veg",17
"850",165.123521910154,100.770998389942,"veg",28
"851",174.06161948349,91.0806056713076,"veg",67
"852",173.813181322269,87.7870545353414,"veg",45
"853",187.970805260675,122.013997514374,"veg",54
"854",165.545411978679,100.603440216064,"veg",60
"855",179.94555214697,120.853461159921,"veg",66
"856",184.123185090006,91.5140964928961,"veg",78
"857",181.889776867722,94.017022761329,"veg",48
"858",170.829092248759,72.7065583999132,"veg",46
"859",211.227801829552,136.001086291934,"veg",5
"860",170.767126783547,86.1513433988316,"veg",61
"861",172.269197172164,72.926790348987,"veg",42
"862",188.870271938289,86.4334817978041,"veg",17
"863",182.107329210097,91.6895609923211,"veg",47
"864",173.207271586784,106.408275868526,"veg",54
"865",148.992933776852,76.785591391805,"veg",19
"866",176.324914023771,80.2853528873414,"veg",34
"867",188.948969925364,119.668305179454,"veg",48
"868",169.765768035317,75.0023305231058,"veg",21
"869",171.34092806078,77.4915216400351,"veg",46
"870",188.038240882397,93.3504200463324,"veg",46
"871",179.29652837069,65.2100072072848,"veg",76
"872",175.799983848501,116.151873330286,"veg",71
"873",174.300177897315,97.2654452633785,"veg",30
"874",189.902988028602,77.565661979478,"veg",80
"875",157.147791171907,52.4473199665934,"veg",59
"876",158.601642386855,86.2363913644269,"veg",10
"877",200.405293533641,124.877932537421,"veg",25
"878",169.837903246934,80.4565013904945,"veg",29
"879",176.920453218359,101.995502664653,"veg",42
"880",155.481579498123,72.1854849280547,"veg",34
"881",149.681468689318,57.4531027167957,"veg",21
"882",180.959024564764,100.839737990557,"veg",20
"883",182.367479110308,120.565841830513,"veg",71
"884",141.979259792132,63.8816320870277,"veg",48
"885",184.154114937856,102.526684859725,"veg",48
"886",180.862232512162,90.3342859095524,"veg",44
"887",170.186649157148,77.9818455422629,"veg",60
"888",194.865635767023,120.611113648752,"veg",56
"889",167.241909905861,62.0998890216466,"veg",52
"890",168.559936084404,86.0134748245321,"veg",94
"891",193.508521709417,91.3313293719529,"veg",35
"892",143.970397087301,75.4545477889352,"veg",62
"893",208.306619460599,93.6835868676247,"veg",71
"894",172.202721874129,83.6767216296317,"veg",50
"895",191.295665958425,108.464466639263,"veg",19
"896",170.500127633998,87.3492702463488,"veg",37
"897",168.673234923905,68.6874649973214,"veg",56
"898",139.291523489124,71.367109183032,"veg",34
"899",158.407424453689,57.7140735968897,"veg",49
"900",172.899166932597,82.2376172973112,"veg",34
"901",140.515687428472,51.9573035378078,"veg",56
"902",149.54434080439,58.414060621308,"veg",72
"903",198.911592340962,123.874210131174,"veg",31
"904",174.002510477761,80.6848360576112,"veg",22
"905",194.298916324425,110.050337720535,"veg",32
"906",206.649461454944,109.954200583044,"veg",43
"907",171.70769258712,90.531894059179,"veg",31
"908",171.615604884519,87.3573817216102,"veg",19
"909",185.541144590299,83.4589371409678,"veg",80
"910",185.19857927594,97.1850384278143,"veg",34
"911",175.451584749346,107.073142780656,"veg",64
"912",139.250203208093,52.5517085966001,"veg",26
"913",184.978618528996,79.6712855568444,"veg",37
"914",176.750446748405,100.955891877486,"veg",53
"915",171.83551614515,82.36129814062,"veg",42
"916",174.929709651995,91.3519806146687,"veg",61
"917",193.19387541361,97.7942410097072,"veg",55
"918",174.685847278625,81.0868256583041,"veg",47
"919",210.604724476862,104.194682561522,"veg",40
"920",186.504201260421,89.9715031327951,"veg",18
"921",156.783529549201,52.5789984751508,"veg",29
"922",162.588747532374,88.0469261801082,"veg",22
"923",190.437958482755,90.561195618303,"veg",42
"924",174.782411669961,89.6884393598829,"veg",45
"925",156.624850501266,58.9326994088836,"veg",58
"926",161.174476460083,41.6010854846399,"veg",33
"927",171.955593614085,85.1291547447312,"veg",28
"928",171.733690365665,106.372977772361,"veg",46
"929",158.662656718176,76.1181779324074,"veg",39
"930",171.188943200403,98.0886566147126,"veg",44
"931",184.125294493232,95.136151294856,"veg",96
"932",180.215294683946,108.742962291572,"veg",66
"933",200.759078894203,84.2339364464246,"veg",31
"934",187.775563120262,83.3332214100911,"veg",62
"935",156.155386620458,53.8269723173915,"veg",31
"936",167.617787795875,75.7302279367935,"veg",11
"937",182.097911306299,104.238483010516,"veg",71
"938",175.288845269346,97.427387156914,"veg",48
"939",166.954240056202,65.2867393630636,"veg",46
"940",182.806577485358,88.7051114173813,"veg",31
"941",176.468125638583,81.3969636116156,"veg",70
"942",195.606396753905,106.572612041158,"veg",49
"943",175.518226925275,83.7046855021757,"veg",71
"944",163.264661590237,81.9825879113153,"veg",52
"945",168.088327631313,82.3336739924419,"veg",56
"946",167.060235957168,65.7877636737541,"veg",28
"947",196.97527288167,106.454400663928,"veg",50
"948",177.930553024362,87.6597436639403,"veg",24
"949",168.820213199826,72.2732010641124,"veg",-3
"950",170.784564427069,98.9426914883038,"veg",64
"951",203.488746399946,89.9967297320567,"veg",74
"952",177.028996496583,71.8639616918206,"veg",53
"953",166.296999596924,82.2701599033162,"veg",50
"954",169.154469288064,87.2439891900027,"veg",53
"955",154.189559268041,42.9643796156153,"veg",8
"956",178.60483407751,86.9378802804198,"veg",25
"957",161.764296712529,95.0125005153001,"veg",32
"958",180.051163194553,74.3142013246207,"veg",41
"959",148.199468498469,74.3466454204384,"veg",52
"960",186.301205151499,107.219667881733,"veg",70
"961",161.050191515074,81.5200557194378,"veg",76
"962",180.781242119648,84.9246712235161,"veg",46
"963",210.827265246767,120.122102797896,"veg",58
"964",164.316125346248,75.5935675257682,"veg",40
"965",163.14802623622,74.2244828848804,"veg",48
"966",180.244914042979,85.8009899900139,"veg",63
"967",178.048790145689,74.9969192945071,"veg",54
"968",158.676673492643,82.1219549801463,"veg",35
"969",190.536640776428,86.0865357606215,"veg",58
"970",166.992523310078,96.7438948620303,"veg",62
"971",165.709967869369,61.1806941520932,"veg",32
"972",171.644350514356,48.67482691306,"veg",55
"973",165.985827703848,107.717193368854,"veg",64
"974",161.273544613049,70.7058870016315,"veg",61
"975",170.887338292687,61.0582047068748,"veg",41
"976",193.812718590224,106.98387937715,"veg",62
"977",182.076433261268,82.4044997066587,"veg",72
"978",165.627521858653,76.1788675542449,"veg",25
"979",183.943493026198,100.64141528125,"veg",1
"980",201.328947903402,103.874499272336,"veg",63
"981",185.730640113889,105.35886422002,"veg",29
"982",167.129717799198,61.9910107352017,"veg",30
"983",162.33067882924,76.5207445365936,"veg",61
"984",174.461804263082,94.2044744923735,"veg",17
"985",157.670115827976,58.4395076612425,"veg",51
"986",176.134364737126,73.576019210017,"veg",92
"987",178.424535388445,82.3178018710504,"veg",24
"988",181.926210058837,78.5554976305453,"veg",36
"989",171.485767951197,93.582949226959,"veg",55
"990",166.974346971256,95.4664348469793,"veg",48
"991",186.096569722552,102.477101619971,"veg",23
"992",171.731646046946,85.6966866741022,"veg",49
"993",165.906329097549,67.8857714136562,"veg",38
"994",171.764092926799,83.7771126335126,"veg",25
"995",157.925831715761,90.5273483648974,"veg",66
"996",173.502611534743,87.1039352628073,"veg",79
"997",183.851455890117,120.460834646641,"veg",15
"998",180.403791122625,97.2234267421222,"veg",68
"999",208.62162923799,112.565839919093,"veg",50
"1000",198.492931360452,100.451708987238,"veg",56
